State,District,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,hospital_count,early life visibility gap,AAE,AAE_log,Average_annual_engagement_normalized,Follow_Through_Failure,district_lat,district_lon,district_location,average_nearest_5_hospitals,Unnamed: 19,District area,Unnamed: 22,hospital_count.1,clinical_overhead_index,clinical_overhead_index_log,clinical_overhead_index_log_normalized,clinical_overhead_index_log_scaled_100,engagement_gap,Vaccination gap
Uttar Pradesh,Hathras,3815,2596,82,60241,20163,5978,54680,65,0.404929028232725,23.19638043896804,3.186203053338452,0.4667798131218145,0.0902748414376321,27.5980718,78.0492265,"(27.5980718, 78.0492265)",0.6508621838899591,,1840,,65,183801.84615384616,12.121618973842843,0.6896861184997891,68.96861184997891,0.5332201868781855,0.26912295501117667
Uttar Pradesh,Jalaun,2791,2641,125,46744,27938,4466,56207,60,0.4861929307805597,17.692657077971234,2.928130777118428,0.4289721383285571,0.0872078264435375,26.1458649,79.3296565,"(26.1458649, 79.3296565)",2.1190604949687217,,4565,,60,422795.0833333333,12.954645269296082,0.759386782805797,75.9386782805797,0.5710278616714429,0.2892946932028819
Uttar Pradesh,Jaunpur,5400,10237,216,109148,73932,19038,136703,100,0.654665217113257,10.66106661457316,2.4562556531171245,0.359842274816759,0.1485174003604109,25.7464145,82.68370329999999,"(25.7464145, 82.68370329999999)",1.871546359165406,,4038,,100,640144.14,13.369450210874874,0.7940941865735565,79.40941865735564,0.640157725183241,0.3963034613761474
Uttar Pradesh,Jhansi,4570,2519,71,68211,43794,5591,66250,90,0.3553392580053603,27.067857142857143,3.334625047696925,0.4885236849435505,0.0757557280869341,25.4487699,78.5697526,"(25.4487699, 78.5697526)",1.083311572119399,,5024,,90,399687.1111111111,12.898439799726418,0.7546839797994342,75.46839797994342,0.5114763150564495,0.23967794098009618
Uttar Pradesh,Kannauj,3083,3455,100,49715,21938,6283,53404,65,0.5284490669929642,14.385127314814817,2.733401283995847,0.4004442024476894,0.1121984321148591,27.0514156,79.9136731,"(27.0514156, 79.9136731)",2.4543675567887377,,2093,,65,213743.6,12.272537123321992,0.7023136853988712,70.23136853988711,0.5995557975523106,0.32880608295951413
Uttar Pradesh,Kanpur Dehat,4032,3802,183,53708,21918,7310,64779,70,0.4853203982639775,14.122534840915067,2.716186004908665,0.3979221583027832,0.1197987512086399,26.526707,79.8296743,"(26.526707, 79.8296743)",0.967145212026012,,3021,,70,345990.8142857143,12.754170395626229,0.7426127242343936,74.26127242343937,0.6020778416972168,0.32712306004626607
Uttar Pradesh,Kanpur Nagar,11427,12606,675,92823,88615,13567,156558,160,0.5245287729372113,7.36281430951059,2.123795010339726,0.311136679439405,0.1275201849780526,26.4148245,80.23213129999999,"(26.4148245, 80.23213129999999)",2.025048591821329,,3155,,160,487210.875,13.096454369054511,0.771252180707098,77.1252180707098,0.688863320560595,0.35850380578060675
Uttar Pradesh,Kasganj,3206,2977,158,51039,23480,4352,45355,55,0.4814814814814815,17.138683680322362,2.898046877573486,0.4245648369819432,0.0785673021374927,27.808529,78.64610979999999,"(27.808529, 78.64610979999999)",0.8895482674643926,,2362,,55,272317.12727272726,12.514726247407275,0.722578043113113,72.2578043113113,0.5754351630180568,0.2792153403329907
Uttar Pradesh,Kaushambi,4356,3038,69,74241,23354,8798,68214,60,0.4108736813632675,24.429417571569594,3.2359066759696065,0.4740614104634962,0.1059489402697495,25.361054,81.40317069999999,"(25.361054, 81.40317069999999)",3.253853421246609,,1780,,60,221402.33333333334,12.30774135484945,0.705259280678683,70.5259280678683,0.5259385895365039,0.2839531293500579
Uttar Pradesh,Kheri,11282,12841,455,139638,50425,12160,170938,85,0.5323135596733408,10.873539947048746,2.474312390534035,0.3624875928884443,0.080105929551578,27.9064649,80.79624919999999,"(27.9064649, 80.79624919999999)",2.6208886477616486,,7680,,85,2220694.588235294,14.613331032805402,0.8981717169939962,89.81717169939962,0.6375124071115557,0.30068166395208146
Uttar Pradesh,Kushinagar,5233,6910,44,81363,66542,18711,148684,75,0.5690521287984847,11.772970626537404,2.5473312684054004,0.3731848829219367,0.1869697726704971,26.7398787,83.8869698,"(26.7398787, 83.8869698)",3.0349961868694293,,2873,,75,466843.3466666667,13.053751176310351,0.7676791351519923,76.76791351519923,0.6268151170780634,0.40552811731693383
Uttar Pradesh,Lalitpur,3376,1305,72,45154,30366,4072,42730,55,0.2787865840632343,34.57427258805513,3.571622696488024,0.5232439197688566,0.0827188331606638,24.6911707,78.4138183,"(24.6911707, 78.4138183)",1.8915866150125475,,5039,,55,435461.2181818182,12.98416331647525,0.7618566057977407,76.18566057977407,0.47675608023114335,0.22236042914420961
Uttar Pradesh,Lucknow,13739,11321,454,123838,93552,15779,193697,260,0.451755786113328,10.937820173114291,2.479711526231621,0.3632785680741902,0.1130155137589709,26.8466937,80.94616599999999,"(26.8466937, 80.94616599999999)",0.1826218670131714,,2528,,260,248074.5846153846,12.421488755387081,0.7147767105891527,71.47767105891528,0.6367214319258099,0.31915164353100123
Uttar Pradesh,Maharajganj,6142,11274,474,58866,44260,11719,97223,65,0.6473357831878732,5.220931263858093,1.827919616421543,0.2677908352579538,0.1660244241067633,27.1446035,83.5621737,"(27.1446035, 83.5621737)",1.0615988539133585,,2952,,65,812481.2307692308,13.607849323124396,0.8140414278364669,81.40414278364669,0.7322091647420462,0.42852771893747815
Uttar Pradesh,Mahoba,1979,1029,12,31178,15162,2633,29671,55,0.3420877659574468,30.26990291262136,3.4426560666558914,0.5043502653581883,0.0778717615047911,25.2945119,79.8858951,"(25.2945119, 79.8858951)",2.8979307121602846,,2884,,55,158357.81818181818,11.97261873833429,0.6772190265803832,67.72190265803832,0.4956497346418117,0.23635464397356012
Uttar Pradesh,Mainpuri,5056,6483,187,47533,26258,6552,62889,70,0.5618337810902159,7.330814312152992,2.119961207961873,0.3105750261086153,0.1211404060200421,27.2281937,79.02516589999999,"(27.2281937, 79.02516589999999)",1.6000925003133295,,2760,,70,462339.4285714286,13.044056757096744,0.7668679873371664,76.68679873371664,0.6894249738913847,0.36068490038165724
Uttar Pradesh,Mathura,5851,5766,129,79993,39424,11308,97981,110,0.4963415683911508,13.870816715796774,2.699400682689216,0.3954631029828234,0.123852708593459,27.4924134,77.673673,"(27.4924134, 77.673673)",4.4324526701725926e-05,,3340,,110,356651.2727272727,12.784516560116197,0.7451518371479173,74.51518371479173,0.6045368970171766,0.33371033479162293
Uttar Pradesh,Mau,2590,4942,47,46911,40950,9992,77708,80,0.6561338289962826,9.49039045114303,2.350459642987488,0.3443431239432444,0.1755939828483059,25.9462838,83.5610119,"(25.9462838, 83.5610119)",1.192571039804721,,1713,,80,162285.3375,11.99711756942942,0.6792688836033507,67.92688836033507,0.6556568760567556,0.422726583695123
Uttar Pradesh,Meerut,14177,9598,252,109237,64415,13508,153711,140,0.4037013669821241,11.380039587457029,2.5160854649457662,0.3686073622631554,0.1100483926156453,28.9844618,77.7064137,"(28.9844618, 77.7064137)",0.9460975754652236,,2590,,140,444499.5,13.004706458794857,0.7635754839105022,76.35754839105022,0.6313926377368446,0.303842004393531
Uttar Pradesh,Mirzapur,3536,4101,8,73940,34252,8758,78518,85,0.5369909650386278,18.02535348610434,2.94577248365947,0.4315566542380968,0.1059021269906528,25.0072479,82.6483442,"(25.0072479, 82.6483442)",5.187202905589097,,4521,,85,406624.0588235294,12.915646808438487,0.7561237181900429,75.61237181900428,0.5684433457619031,0.3185563618971771
Uttar Pradesh,Moradabad,15196,6131,218,101759,58715,13369,150136,130,0.287475969428424,16.59474885844749,2.8676004972103284,0.4201044320742085,0.1161219154166196,28.8386481,78.7733286,"(28.8386481, 78.7733286)",0.4696953369839793,,3493,,130,578897.5769230769,13.268882571820987,0.7856795287314184,78.56795287314185,0.5798955679257916,0.26850673017086046
Uttar Pradesh,Muzaffarnagar,7250,4575,124,113738,56113,12022,123611,100,0.386892177589852,24.855332167832167,3.252516853100107,0.4764948069693377,0.095594023584418,29.4726817,77.7085091,"(29.4726817, 77.7085091)",1.2283643349994586,,4008,,100,478915.92,13.079282416673376,0.7698153755366861,76.98153755366862,0.5235051930306622,0.2685224255974585
Uttar Pradesh,Pilibhit,8791,4631,213,94560,41070,11012,125251,70,0.3450305468633586,20.414507772020727,3.064068625606847,0.4488870786042939,0.1043069724266621,28.62494,79.8075272,"(28.62494, 79.8075272)",1.3149310964254366,,3504,,70,682529.1428571428,13.433561970424442,0.7994585217149828,79.94585217149827,0.5511129213957061,0.2706889287365004
Uttar Pradesh,Pratapgarh,5866,4386,56,78855,53105,10372,94358,85,0.427818962153726,17.97469797127878,2.9431064059628547,0.4311660729637206,0.1162415385305061,25.9213561,81.98801999999999,"(25.9213561, 81.98801999999999)",1.8328658111071283,,3717,,85,683034.5176470588,13.434302139612354,0.7995204528741526,79.95204528741526,0.5688339270362794,0.2719058473955271
Uttar Pradesh,Prayagraj,8682,7201,231,188523,90610,21913,193409,180,0.4533778253478562,26.17647875590114,3.3023518475672944,0.4837956503289431,0.1041309275460114,25.468338,81.85460189999999,"(25.468338, 81.85460189999999)",1.533513288506517,,5482,,180,490760.8222222222,13.103714201960052,0.7718596227278707,77.18596227278707,0.5162043496710569,0.2899260401102116
Uttar Pradesh,Raebareli,5812,3878,42,83333,45414,10272,97995,90,0.4002063983488132,21.48311420469193,3.112764547667972,0.4560210474753832,0.1097365553490161,26.2144806,81.25281389999999,"(26.2144806, 81.25281389999999)",1.7372379706824337,,4609,,90,498386.5333333333,13.119133232766403,0.7731497581005753,77.31497581005753,0.5439789525246168,0.2880088385987291
Uttar Pradesh,Rampur,12051,7757,302,83353,41589,12350,143168,95,0.3916094507269789,10.744135086362464,2.463353974391365,0.3608821812578745,0.1290437181309036,28.798299,79.02202869999999,"(28.798299, 79.02202869999999)",1.071291627618763,,2367,,95,501056.5263157895,13.124476196460956,0.7735968125584067,77.35968125584067,0.6391178187421255,0.31846153637694447
Uttar Pradesh,Saharanpur,13708,5359,99,114742,75974,13397,154417,120,0.2810615199034981,21.407089552238805,3.109377406653913,0.4555248301838007,0.1045497112533166,29.9680035,77.55520659999999,"(29.9680035, 77.55520659999999)",0.9728075043480128,,3689,,120,589194.7833333333,13.286513806948488,0.7871547628358277,78.71547628358277,0.5444751698161994,0.2519807914836626
Uttar Pradesh,Sambhal,4744,3816,117,78323,25024,8117,91472,75,0.4457943925233645,20.51951794603092,3.06896033476532,0.4496037156323219,0.0939021991878853,28.5903614,78.5717631,"(28.5903614, 78.5717631)",0.9476902196729808,,1359,,75,157227.24,11.965453786609137,0.6766195234222123,67.66195234222123,0.5503962843676782,0.2845522033312746
Uttar Pradesh,Sant Kabir Nagar,2789,3343,37,53729,36811,7684,71522,60,0.5451728636660144,16.067284688995215,2.837163454967518,0.4156453952042283,0.1251180512586706,26.7671755,83.03613759999999,"(26.7671755, 83.03613759999999)",2.6661101338526163,,1646,,60,169236.23333333334,12.039056757107218,0.6827780036125892,68.27780036125893,0.5843546047957717,0.34159399243770094
Uttar Pradesh,Sant Ravidas Nagar,1906,2594,4,44748,23435,5909,43551,65,0.5764444444444444,17.24393063583815,2.903832456816253,0.4254124262763263,0.1166449524260728,25.326373,82.4319405,"(25.326373, 82.4319405)",2.4013922882977874,,1015,,65,70331.69230769231,11.16099200963992,0.6093088988121717,60.93088988121716,0.5745875737236736,0.33805955278253885
Uttar Pradesh,Shahjahanpur,12811,11033,447,114767,39721,13197,136275,110,0.4627159872504613,10.401214428131231,2.433719878510104,0.3565407762984524,0.1031297620443089,27.8753399,79.9147268,"(27.8753399, 79.9147268)",1.3643592900773265,,4575,,110,1010284.7727272727,13.825743792090867,0.8322730122635882,83.22730122635882,0.6434592237015476,0.31314093966543344
Uttar Pradesh,Shamli,5530,2613,57,65022,38112,7228,68386,60,0.3208891072086455,24.87452180566182,3.2532587704741527,0.4766034981128121,0.1000401378527632,29.4501986,77.3172046,"(29.4501986, 77.3172046)",1.4784675922015382,,1314,,60,179580.0,12.098381638608132,0.6877418128861477,68.77418128861477,0.5233965018871879,0.2561258173795432
Uttar Pradesh,Shravasti,2683,4721,248,35921,20643,4345,58376,45,0.6376283090221502,7.607157983905125,2.152594180780062,0.3153557675424429,0.1079047358879479,27.5035427,82.036461,"(27.5035427, 82.036461)",2.069002218680254,,1858,,45,315942.5777777778,12.663318925290715,0.7350110340235012,73.50110340235013,0.6846442324575571,0.3611528253800071
Uttar Pradesh,Siddharthnagar,6478,11325,551,65033,42247,9289,84354,65,0.6361287423467955,5.741921243157337,1.9083449352184745,0.2795731713645491,0.1249814996703577,27.2715633,82.82097399999999,"(27.2715633, 82.82097399999999)",3.459142872875095,,2895,,65,817458.9230769231,13.613957156792726,0.814552480208375,81.4552480208375,0.7204268286354509,0.3854726261726434
Uttar Pradesh,Sitapur,16237,13869,748,200310,64001,12130,157192,110,0.4606722912376271,14.44196106705119,2.7370885486459886,0.4009843879523516,0.0570982060901615,27.5680156,80.6789519,"(27.5680156, 80.6789519)",0.9081115907060828,,5743,,110,1610859.290909091,14.292278936430257,0.8713087661888135,87.13087661888135,0.5990156120476484,0.2506980169878253
Uttar Pradesh,Sonbhadra,2998,2023,13,72009,31746,6874,65203,60,0.4029077872933678,35.57756916996048,3.599435188320555,0.5273184591258001,0.0871406115308554,24.4570238,82.99316069999999,"(24.4570238, 82.99316069999999)",4.521387752890661,,6788,,60,569513.2,13.252538995711289,0.7843120351502442,78.43120351502442,0.4726815408741999,0.2550732813551709
Uttar Pradesh,Sultanpur,5465,5837,132,60800,37665,9519,73102,85,0.5164572642010263,10.414525522439192,2.434886712971493,0.3567117179373605,0.1353668941979522,26.2585371,82.06598579999999,"(26.2585371, 82.06598579999999)",1.2773672038329225,,4436,,85,596720.2823529412,13.29920541962952,0.788216690700303,78.8216690700303,0.6432882820626395,0.35561835214181503
Uttar Pradesh,Unnao,9838,8943,367,92856,53534,9141,115402,95,0.4761727277567754,10.381932021466906,2.432027187703679,0.356292796529094,0.0896194043020451,26.5393449,80.4878195,"(26.5393449, 80.4878195)",0.7246015634439826,,4558,,95,918700.8842105264,13.73071695721046,0.8243219625137626,82.43219625137625,0.6437072034709059,0.3017298753585318
Uttar Pradesh,Varanasi,9479,13404,451,102481,79930,15174,144324,160,0.5857623563343968,7.644983215218202,2.156979177573878,0.3159981710395498,0.1289691983409261,25.3176452,82.9739144,"(25.3176452, 82.9739144)",4.596728823245844e-05,,1535,,160,223860.5625,12.318783115227708,0.7061831627189896,70.61831627189896,0.6840018289604501,0.37246737706392535
Uttarakhand,Almora,1228,131,8,16853,15556,1843,13943,40,0.0963944076526858,127.67424242424242,4.857283958008313,0.711593724644475,0.0985719634165909,29.5892407,79.646666,"(29.5892407, 79.646666)",1.3684567234530445,,3139,,40,107275.325,11.58316326121668,0.644632653712116,64.46326537121159,0.288406275355525,0.139938318348672
Uttarakhand,Bageshwar,675,65,2,8018,13477,934,5994,30,0.0878378378378378,121.48484848484848,4.807987336497086,0.7043717531030075,0.1043225734390707,29.83768,79.77071889999999,"(29.83768, 79.77071889999999)",0.5809589031391248,,2246,,30,55551.066666666666,10.925075998096107,0.5895694226218302,58.95694226218302,0.2956282468969925,0.13940187617975733
Uttarakhand,Chamoli,1006,77,7,13657,14745,1179,10611,35,0.0710987996306555,175.0897435897436,5.170993771839783,0.7575523173089639,0.079463503403653,30.2937439,79.560344,"(30.2937439, 79.560344)",13.529838956407367,,8030,,35,250077.14285714287,12.429528719432684,0.7154494274505936,71.54494274505936,0.24244768269103611,0.11105786957810654
Uttarakhand,Champawat,769,96,1,11728,11486,1372,11133,30,0.1109826589595375,120.90721649484536,4.803260234856751,0.703679231131449,0.1047248301656362,29.3360974,80.0910275,"(29.3360974, 80.0910275)",1.899282683988856,,1766,,30,50978.53333333333,10.83917952397164,0.5823823249987454,58.23823249987454,0.29632076886855097,0.15101576745624443
Uttarakhand,Dehradun,7797,1554,134,65769,63511,7573,75049,120,0.1661854347128649,42.2951768488746,3.7680412396327214,0.5520193020429638,0.1032545709883697,30.3164945,78.03219179999999,"(30.3164945, 78.03219179999999)",1.1224458354399294,,3088,,120,244080.66666666666,12.405258147729525,0.7134186692620104,71.34186692620104,0.4479806979570362,0.19735759704580833
Uttarakhand,Haridwar,4806,1243,52,88280,47251,6811,63276,95,0.2054885104976028,70.96463022508038,4.276174751440895,0.6264610314971586,0.0716253733226769,29.9456906,78.16424780000001,"(29.9456906, 78.16424780000001)",1.4920010369174732,,2360,,95,151561.68421052632,11.92875457552286,0.673548840772479,67.3548840772479,0.3735389685028414,0.17649407046106258
Uttarakhand,Nainital,3417,458,76,37930,31431,6093,43007,80,0.1181935483870967,82.63616557734204,4.426476029144914,0.6484802189576507,0.1384017808468108,29.3924139,79.4533773,"(29.3924139, 79.4533773)",1.1929383564670395,,3860,,80,190635.75,12.158125063788448,0.6927406423897453,69.27406423897453,0.35151978104234927,0.17915478255041617
Uttarakhand,Pauri Garhwal,1729,169,14,24197,19899,2154,19380,45,0.0890410958904109,142.33529411764707,4.965186599816491,0.7274014977635792,0.0817395264116575,30.1471155,78.7745393,"(30.1471155, 78.7745393)",6.368359804064854,,5230,,45,222216.88888888888,12.311413660997873,0.7055665485038132,70.55665485038132,0.2725985022364208,0.12565565152614155
Uttarakhand,Pithoragarh,1065,146,9,15610,14573,1538,13164,40,0.12056151940545,106.1904761904762,4.674607403183309,0.6848315482559966,0.0896845297101871,29.5828604,80.2181884,"(29.5828604, 80.2181884)",0.0090535161797035,,7090,,40,216245.0,12.284171927513226,0.7032871883790599,70.328718837906,0.31516845174400343,0.1504837697056658
Uttarakhand,Rudraprayag,874,82,0,11684,12494,830,7004,30,0.0857740585774058,140.7710843373494,4.954213674667331,0.7257939605587053,0.0663204155013983,30.2850407,78.98219399999999,"(30.2850407, 78.98219399999999)",4.322908431724497,,1984,,30,63223.46666666667,11.054446636020842,0.600394074201574,60.039407420157396,0.27420603944129474,0.11597384913759903
Uttarakhand,Tehri Garhwal,2444,324,13,27362,29919,2715,23153,45,0.1170520231213873,84.19076923076923,4.444893085603949,0.6511783238895366,0.0902653101934969,30.3011858,78.5660852,"(30.3011858, 78.5660852)",2.3016683531912383,,4080,,45,252144.0,12.437759597841678,0.7161381184271691,71.61381184271691,0.34882167611046344,0.15446654143652558
Uttarakhand,Udham Singh Nagar,5092,985,18,89690,55177,15488,119374,100,0.1620865558663814,90.9634888438134,4.521391637885781,0.6623853873881383,0.1472537293566206,28.9609653,79.5153773,"(28.9609653, 79.5153773)",3.7531234280369534,,2542,,100,154934.9,11.95076676197957,0.6753906361962666,67.53906361962666,0.33761461261186165,0.2004832885054146
